"Jasper County,  South Carolina","$            139,257",$           635,$           673,$           712
"Nash County,  North Carolina","$           139,247",$           635,$           673,$           712
"Vanderburgh County,  Indiana","$            138,946",$           634,$           671,$           710
"Jackson County,  Wisconsin","$            138,881",$           633,$           671,$           710
"Bowie County,  Texas","$            138,825",$           633,$           671,$           709
"Taylor County,  Wisconsin","$           138,773",$           633,$           670,$           709
"Callaway County,  Missouri","$           138,639",$           632,$           670,$           708
"Yadkin County,  North Carolina","$            138,625",$           632,$           670,$           708
"Perry County,  Missouri","$           138,611",$           632,$           670,$           708
"Lincoln County,  Nebraska","$           138,578",$           632,$           670,$           708
"Hoke County,  North Carolina","$           138,553",$           632,$           669,$           708
"Otoe County,  Nebraska","$           138,472",$           631,$           669,$           708
"Poweshiek County,  Iowa","$           138,463",$           631,$           669,$           708
"Tazewell County,  Illinois","$           138,450",$           631,$           669,$           707
"Lake of the Woods County,  Minnesota","$           138,305",$           631,$           668,$           707
"LaSalle County,  Illinois","$            138,230",$           630,$           668,$           706
"Garrard County,  Kentucky","$           138,099",$           630,$           667,$           706
"Kiowa County,  Kansas","$            138,091",$           630,$           667,$           706
"Nottoway County,  Virginia","$           137,897",$           629,$           666,$           705
"Greenwood County,  South Carolina","$            137,872",$           629,$           666,$           705
"Boone County,  Iowa","$           137,830",$           629,$           666,$           704
"Erath County,  Texas","$            137,806",$           628,$           666,$           704
"Madison County,  Georgia","$            137,719",$           628,$           665,$           704
"Yates County,  New York","$            137,631",$           628,$           665,$           703
"Simpson County,  Kentucky","$            137,572",$           627,$           665,$           703
"Jones County,  Iowa","$            137,513",$           627,$           664,$           703
"Lowndes County,  Georgia","$           137,434",$           627,$           664,$           702
"Shelby County,  Indiana","$           137,379",$           626,$           664,$           702
"Cumberland County,  North Carolina","$           137,345",$           626,$           664,$           702
"Chowan County,  North Carolina","$           137,295",$           626,$           663,$           702
"Grundy County,  Iowa","$           137,289",$           626,$           663,$           702
"Banks County,  Georgia","$            137,198",$           626,$           663,$           701
"Toole County,  Montana","$           137,186",$           626,$           663,$           701
"Adams County,  Wisconsin","$           137,164",$           625,$           663,$           701
"Calloway County,  Kentucky","$            137,150",$           625,$           663,$           701
"Shawnee County,  Kansas","$           137,145",$           625,$           663,$           701
"Forrest County,  Mississippi","$            137,041",$           625,$           662,$           700
"Hampshire County,  West Virginia","$            136,788",$           624,$           661,$           699
"Christian County,  Kentucky","$            136,786",$           624,$           661,$           699
"Mason County,  Michigan","$            136,774",$           624,$           661,$           699
"Lee County,  Mississippi","$            136,707",$           623,$           660,$           699
"Valencia County,  New Mexico","$            136,590",$           623,$           660,$           698
"Niagara County,  New York","$            136,586",$           623,$           660,$           698
"Logan County,  Ohio","$           136,531",$           623,$           660,$           698
"Tuscarawas County,  Ohio","$           136,424",$           622,$           659,$           697
"St. Clair County,  Illinois","$            136,419",$           622,$           659,$           697
"Somerset County,  Maryland","$            136,400",$           622,$           659,$           697
"Burke County,  North Carolina","$            136,337",$           622,$           659,$           697
"Crawford County,  Wisconsin","$           136,305",$           622,$           659,$           697
"San Miguel County,  New Mexico","$            136,260",$           621,$           658,$           696
"Dolores County,  Colorado","$            136,256",$           621,$           658,$           696
"Butts County,  Georgia","$           136,131",$           621,$           658,$           696
"York County,  Nebraska","$           136,035",$           620,$           657,$           695
"Champaign County,  Ohio","$           135,995",$           620,$           657,$           695
"Lafayette County,  Wisconsin","$            135,876",$           620,$           656,$           694
"Houston County,  Georgia","$            135,862",$           620,$           656,$           694
"Buckingham County,  Virginia","$            135,544",$           618,$           655,$           693
"Cooper County,  Missouri","$            135,458",$           618,$           654,$           692
"Carroll County,  Indiana","$           135,456",$           618,$           654,$           692
"Lake County,  Oregon","$           135,401",$           617,$           654,$           692
"Henry County,  Kentucky","$            135,357",$           617,$           654,$           692
"Andrews County,  Texas","$            135,336",$           617,$           654,$           692
"Daniels County,  Montana","$            135,324",$           617,$           654,$           692
"Muscatine County,  Iowa","$           135,295",$           617,$           654,$           691
"Mackinac County,  Michigan","$            135,153",$           616,$           653,$           691
"Stokes County,  North Carolina","$           134,923",$           615,$           652,$           689
"Wayne County,  New York","$            134,887",$           615,$           652,$           689
"Chouteau County,  Montana","$            134,776",$           615,$           651,$           689
"Lafayette County,  Missouri","$           134,749",$           614,$           651,$           689
"Menard County,  Illinois","$            134,724",$           614,$           651,$           688
"Essex County,  Vermont","$            134,687",$           614,$           651,$           688
"McMinn County,  Tennessee","$            134,672",$           614,$           651,$           688
"Baker County,  Florida","$           134,667",$           614,$           651,$           688
"Randolph County,  North Carolina","$           134,637",$           614,$           650,$           688
"Carroll County,  Iowa","$           134,556",$           614,$           650,$           688
"Curry County,  New Mexico","$            134,517",$           613,$           650,$           687
"Caldwell County,  Texas","$            134,389",$           613,$           649,$           687
"Washington County,  Colorado","$            134,358",$           613,$           649,$           687
"Smith County,  Tennessee","$           134,221",$           612,$           648,$           686
"Oneida County,  New York","$            134,118",$           612,$           648,$           685
"Jasper County,  Georgia","$           134,114",$           612,$           648,$           685
"Peach County,  Georgia","$           134,111",$           612,$           648,$           685
"Armstrong County,  Texas","$            134,097",$           612,$           648,$           685
"Surry County,  North Carolina","$            134,084",$           611,$           648,$           685
"Otsego County,  Michigan","$           134,073",$           611,$           648,$           685
"Minidoka County,  Idaho","$            134,053",$           611,$           648,$           685
"Jackson County,  Kansas","$            134,007",$           611,$           647,$           685
"Goliad County,  Texas","$            133,845",$           610,$           647,$           684
"Pondera County,  Montana","$            133,790",$           610,$           646,$           684
"Franklin County,  Kansas","$           133,760",$           610,$           646,$           684
"Wells County,  Indiana","$           133,705",$           610,$           646,$           683
"Florence County,  South Carolina","$            133,657",$           609,$           646,$           683
"Piatt County,  Illinois","$            133,625",$           609,$           646,$           683
"Madison County,  Nebraska","$            133,598",$           609,$           645,$           683
"Graham County,  North Carolina","$            133,549",$           609,$           645,$           682
"Blair County,  Pennsylvania","$            133,523",$           609,$           645,$           682
"Spalding County,  Georgia","$            133,442",$           609,$           645,$           682
"Stutsman County,  North Dakota","$           133,257",$           608,$           644,$           681
"Rutherford County,  North Carolina","$           133,228",$           608,$           644,$           681
"Trigg County,  Kentucky","$            133,110",$           607,$           643,$           680
"Delaware County,  Iowa","$           133,077",$           607,$           643,$           680
"Iberville Parish,  Louisiana","$           133,061",$           607,$           643,$           680
"Muskegon County,  Michigan","$           132,993",$           606,$           643,$           680
"Miller County,  Missouri","$           132,936",$           606,$           642,$           679
"Clinton County,  Ohio","$           132,775",$           605,$           641,$           678
"Ramsey County,  North Dakota","$           132,748",$           605,$           641,$           678
"Phelps County,  Missouri","$            132,516",$           604,$           640,$           677
"Woodbury County,  Iowa","$            132,455",$           604,$           640,$           677
"Ralls County,  Missouri","$            132,411",$           604,$           640,$           677
"Cleburne County,  Arkansas","$           132,355",$           604,$           639,$           676
"Clearwater County,  Minnesota","$            132,273",$           603,$           639,$           676
"Beaufort County,  North Carolina","$            132,265",$           603,$           639,$           676
"Buchanan County,  Missouri","$            132,245",$           603,$           639,$           676
"Lyon County,  Iowa","$            132,232",$           603,$           639,$           676
"Bedford County,  Pennsylvania","$           132,226",$           603,$           639,$           676
"Manitowoc County,  Wisconsin","$            132,119",$           602,$           638,$           675
"Jones County,  Georgia","$            132,102",$           602,$           638,$           675
"Lewis County,  Idaho","$            132,072",$           602,$           638,$           675
"Clark County,  Ohio","$            132,014",$           602,$           638,$           675
"Coos County,  New Hampshire","$           132,002",$           602,$           638,$           675
"Wilson County,  North Carolina","$            131,944",$           602,$           637,$           674
"Dade County,  Georgia","$            131,919",$           602,$           637,$           674
"Ross County,  Ohio","$            131,916",$           602,$           637,$           674
"Putnam County,  Indiana","$           131,897",$           601,$           637,$           674
"Pope County,  Arkansas","$            131,417",$           599,$           635,$           672
"Hopewell city,  Virginia","$           131,411",$           599,$           635,$           672
"Franklin County,  Tennessee","$            131,297",$           599,$           634,$           671
"Edgefield County,  South Carolina","$           131,256",$           599,$           634,$           671
"Luzerne County,  Pennsylvania","$            131,218",$           598,$           634,$           671
"Haralson County,  Georgia","$           131,089",$           598,$           633,$           670
"Giles County,  Tennessee","$            131,079",$           598,$           633,$           670
"St. Francois County,  Missouri","$            131,045",$           598,$           633,$           670
"Adams County,  Illinois","$            130,976",$           597,$           633,$           669
"Ashland County,  Ohio","$            130,950",$           597,$           633,$           669
"Decatur County,  Indiana","$            130,917",$           597,$           633,$           669
"Swain County,  North Carolina","$            130,874",$           597,$           632,$           669
"Blount County,  Alabama","$            130,775",$           596,$           632,$           668
"Taney County,  Missouri","$            130,729",$           596,$           632,$           668
"Caldwell County,  North Carolina","$            130,561",$           595,$           631,$           667
"Cullman County,  Alabama","$            130,553",$           595,$           631,$           667
"Sussex County,  Virginia","$           130,552",$           595,$           631,$           667
"Person County,  North Carolina","$            130,535",$           595,$           631,$           667
"Marion County,  Tennessee","$            130,519",$           595,$           631,$           667
"Custer County,  Oklahoma","$            130,465",$           595,$           630,$           667
"McCook County,  South Dakota","$            130,368",$           594,$           630,$           666
"Wythe County,  Virginia","$           130,327",$           594,$           630,$           666
"Finney County,  Kansas","$            130,247",$           594,$           629,$           666
"Polk County,  Missouri","$            130,128",$           593,$           629,$           665
"Wayne County,  North Carolina","$            130,038",$           593,$           628,$           665
"Clinton County,  Pennsylvania","$            130,036",$           593,$           628,$           664
"Webster County,  Missouri","$           130,022",$           593,$           628,$           664
"Montgomery County,  Ohio","$            129,983",$           593,$           628,$           664
"Rosebud County,  Montana","$            129,955",$           593,$           628,$           664
"Lewis County,  New York","$            129,943",$           593,$           628,$           664
"Pointe Coupee Parish,  Louisiana","$            129,930",$           593,$           628,$           664
"Marshall County,  Tennessee","$           129,882",$           592,$           628,$           664
"Walker County,  Georgia","$            129,765",$           592,$           627,$           663
"Allamakee County,  Iowa","$            129,697",$           591,$           627,$           663
"Jasper County,  Iowa","$            129,697",$           591,$           627,$           663
"Baxter County,  Arkansas","$            129,646",$           591,$           626,$           663
"Lyon County,  Kentucky","$           129,560",$           591,$           626,$           662
"East Feliciana Parish,  Louisiana","$            129,513",$           591,$           626,$           662
"Graham County,  Arizona","$           129,496",$           591,$           626,$           662
"Traill County,  North Dakota","$            129,491",$           591,$           626,$           662
"Aleutians East Borough,  Alaska","$           129,491",$           590,$           626,$           662
"Martin County,  Texas","$           129,428",$           590,$           625,$           661
"Saline County,  Kansas","$            129,421",$           590,$           625,$           661
"Butte County,  South Dakota","$            129,369",$           590,$           625,$           661
"Williamson County,  Illinois","$            129,341",$           590,$           625,$           661
"Shoshone County,  Idaho","$            129,321",$           590,$           625,$           661
"Taylor County,  Texas","$           129,311",$           590,$           625,$           661
"Gasconade County,  Missouri","$           129,258",$           589,$           624,$           661
"Archer County,  Texas","$           129,170",$           589,$           624,$           660
"Grant County,  Kentucky","$            129,122",$           589,$           624,$           660
"Cayuga County,  New York","$            129,089",$           589,$           624,$           660
"Peoria County,  Illinois","$            129,082",$           589,$           624,$           660
"Phillips County,  Montana","$            129,078",$           589,$           624,$           660
"Maries County,  Missouri","$            129,048",$           588,$           623,$           659
"Jefferson County,  Indiana","$            128,983",$           588,$           623,$           659
"Hinds County,  Mississippi","$           128,957",$           588,$           623,$           659
"Ionia County,  Michigan","$           128,902",$           588,$           623,$           659
"Meigs County,  Tennessee","$           128,902",$           588,$           623,$           659
"Juneau County,  Wisconsin","$            128,899",$           588,$           623,$           659
"Price County,  Wisconsin","$           128,792",$           587,$           622,$           658
"Preble County,  Ohio","$            128,771",$           587,$           622,$           658
"Allen County,  Ohio","$           128,665",$           587,$           622,$           657
"Unicoi County,  Tennessee","$           128,618",$           587,$           621,$           657
"Alger County,  Michigan","$            128,563",$           586,$           621,$           657
"Grant County,  New Mexico","$            128,468",$           586,$           621,$           656
"Marshall County,  Alabama","$           128,337",$           585,$           620,$           656
"Cerro Gordo County,  Iowa","$           128,324",$           585,$           620,$           656
"Rockingham County,  North Carolina","$           128,267",$           585,$           620,$           655
"Mecklenburg County,  Virginia","$           128,179",$           585,$           619,$           655
"Renville County,  North Dakota","$            128,167",$           584,$           619,$           655
"Wadena County,  Minnesota","$           128,072",$           584,$           619,$           654
"Montgomery County,  Alabama","$            128,013",$           584,$           618,$           654
"Coryell County,  Texas","$           127,975",$           584,$           618,$           654
"Mercer County,  Pennsylvania","$            127,959",$           584,$           618,$           654
"Brown County,  Ohio","$            127,936",$           583,$           618,$           654
"Lincoln County,  Tennessee","$           127,922",$           583,$           618,$           654
"Calhoun County,  Alabama","$           127,890",$           583,$           618,$           654
"Deer Lodge County,  Montana","$           127,873",$           583,$           618,$           653
"Foster County,  North Dakota","$           127,862",$           583,$           618,$           653
"Harvey County,  Kansas","$            127,854",$           583,$           618,$           653
"Adams County,  Indiana","$            127,800",$           583,$           617,$           653
"Sully County,  South Dakota","$            127,698",$           582,$           617,$           653
"Rowan County,  Kentucky","$           127,662",$           582,$           617,$           652
"Roseau County,  Minnesota","$           127,641",$           582,$           617,$           652
"Costilla County,  Colorado","$            127,545",$           582,$           616,$           652
"Roosevelt County,  Montana","$            127,544",$           582,$           616,$           652
"Huron County,  Ohio","$            127,515",$           581,$           616,$           652
"Lowndes County,  Mississippi","$            127,510",$           581,$           616,$           652
"Garfield County,  Montana","$           127,434",$           581,$           616,$           651
"Nobles County,  Minnesota","$            127,426",$           581,$           616,$           651
"El Paso County,  Texas","$           127,341",$           581,$           615,$           651
"Montgomery County,  Indiana","$           127,263",$           580,$           615,$           650
"Gordon County,  Georgia","$           127,193",$           580,$           615,$           650
"Phelps County,  Nebraska","$           127,136",$           580,$           614,$           650
"Huntingdon County,  Pennsylvania","$            127,116",$           580,$           614,$           650
"Hocking County,  Ohio","$           127,086",$           580,$           614,$           649
"Pearl River County,  Mississippi","$           126,994",$           579,$           614,$           649
"Cherry County,  Nebraska","$            126,924",$           579,$           613,$           649
"Iberia Parish,  Louisiana","$           126,820",$           578,$           613,$           648
"Winnebago County,  Illinois","$            126,804",$           578,$           613,$           648
"Wayne County,  Michigan","$            126,775",$           578,$           612,$           648
"Spencer County,  Indiana","$            126,725",$           578,$           612,$           648
"Dodge County,  Nebraska","$            126,712",$           578,$           612,$           648
"Howard County,  Nebraska","$           126,712",$           578,$           612,$           648
"Hanson County,  South Dakota","$            126,654",$           578,$           612,$           647
"Oglethorpe County,  Georgia","$            126,620",$           577,$           612,$           647
"Conejos County,  Colorado","$           126,316",$           576,$           610,$           645
"Cheboygan County,  Michigan","$            126,294",$           576,$           610,$           645
"Carroll County,  Arkansas","$           126,206",$           576,$           610,$           645
"San Patricio County,  Texas","$            126,050",$           575,$           609,$           644
"Kershaw County,  South Carolina","$            126,037",$           575,$           609,$           644
"Greene County,  Tennessee","$           125,963",$           574,$           609,$           644
"Hardy County,  West Virginia","$           125,864",$           574,$           608,$           643
"Woodward County,  Oklahoma","$           125,762",$           573,$           608,$           643
"Carroll County,  Ohio","$           125,718",$           573,$           607,$           642
"Wood County,  Texas","$            125,669",$           573,$           607,$           642
"Manistee County,  Michigan","$           125,538",$           572,$           607,$           642
"Monroe County,  Tennessee","$            125,418",$           572,$           606,$           641
"Colorado County,  Texas","$            125,347",$           572,$           606,$           641
"Indiana County,  Pennsylvania","$            125,343",$           572,$           606,$           641
"Grant County,  Arkansas","$            125,191",$           571,$           605,$           640
"Dakota County,  Nebraska","$            125,144",$           571,$           605,$           639
"Marinette County,  Wisconsin","$           125,143",$           571,$           605,$           639
"Overton County,  Tennessee","$           124,874",$           569,$           603,$           638
"DeKalb County,  Missouri","$           124,860",$           569,$           603,$           638
"Henry County,  Ohio","$            124,724",$           569,$           603,$           637
"Montgomery County,  Kentucky","$            124,605",$           568,$           602,$           637
"Henderson County,  Texas","$            124,595",$           568,$           602,$           637
"Hardin County,  Texas","$           124,521",$           568,$           602,$           636
"Marshall County,  Kentucky","$            124,500",$           568,$           602,$           636
"Henderson County,  Kentucky","$            124,492",$           568,$           601,$           636
"Chemung County,  New York","$           124,406",$           567,$           601,$           636
"Rhea County,  Tennessee","$           124,329",$           567,$           601,$           635
"Lucas County,  Ohio","$           124,327",$           567,$           601,$           635
"Harrison County,  West Virginia","$           124,315",$           567,$           601,$           635
"Wharton County,  Texas","$           124,273",$           567,$           600,$           635
"Bibb County,  Georgia","$            124,269",$           567,$           600,$           635
"McCormick County,  South Carolina","$           124,234",$           567,$           600,$           635
"Johnson County,  Tennessee","$            124,221",$           566,$           600,$           635
"Macon County,  Tennessee","$            124,213",$           566,$           600,$           635
"Moody County,  South Dakota","$           124,148",$           566,$           600,$           634
"Daviess County,  Indiana","$            124,038",$           566,$           599,$           634
"Newton County,  Missouri","$            123,937",$           565,$           599,$           633
"Mecosta County,  Michigan","$            123,918",$           565,$           599,$           633
"Moniteau County,  Missouri","$           123,885",$           565,$           599,$           633
"Calhoun County,  Michigan","$           123,882",$           565,$           599,$           633
"Nodaway County,  Missouri","$            123,794",$           565,$           598,$           633
"Adair County,  Missouri","$            123,689",$           564,$           598,$           632
"Jackson County,  Iowa","$            123,571",$           564,$           597,$           631
"Mower County,  Minnesota","$           123,548",$           563,$           597,$           631
"Scotts Bluff County,  Nebraska","$            123,534",$           563,$           597,$           631
"Putnam County,  Illinois","$            123,416",$           563,$           596,$           631
"White County,  Arkansas","$           123,393",$           563,$           596,$           631
"Crawford County,  Missouri","$            123,255",$           562,$           595,$           630
"Wilkin County,  Minnesota","$            123,225",$           562,$           595,$           630
"Gosper County,  Nebraska","$            123,216",$           562,$           595,$           630
"Jackson County,  Indiana","$            123,178",$           562,$           595,$           629
"Harney County,  Oregon","$            123,082",$           561,$           595,$           629
"Noble County,  Indiana","$            123,071",$           561,$           595,$           629
"Lake and Peninsula Borough,  Alaska","$            123,053",$           561,$           595,$           629
"Clayton County,  Iowa","$            123,043",$           561,$           594,$           629
"Lincoln County,  Georgia","$           123,042",$           561,$           594,$           629
"Pontotoc County,  Oklahoma","$            123,001",$           561,$           594,$           629
"Owen County,  Indiana","$           122,986",$           561,$           594,$           628
"Union County,  Tennessee","$            122,930",$           561,$           594,$           628
"Jackson County,  Minnesota","$            122,902",$           560,$           594,$           628
"Switzerland County,  Indiana","$           122,856",$           560,$           594,$           628
"Chester County,  Tennessee","$            122,803",$           560,$           593,$           628
"Ransom County,  North Dakota","$           122,772",$           560,$           593,$           627
"Cherokee County,  Alabama","$            122,743",$           560,$           593,$           627
"Petroleum County,  Montana","$            122,723",$           560,$           593,$           627
"Grady County,  Oklahoma","$            122,622",$           559,$           592,$           627
"McCone County,  Montana","$           122,613",$           559,$           592,$           627
"Hamlin County,  South Dakota","$            122,582",$           559,$           592,$           626
"Mineral County,  West Virginia","$            122,552",$           559,$           592,$           626
"Schuyler County,  New York","$           122,469",$           558,$           592,$           626
"Rains County,  Texas","$            122,447",$           558,$           592,$           626
"Armstrong County,  Pennsylvania","$           122,374",$           558,$           591,$           625
"Bond County,  Illinois","$            122,300",$           558,$           591,$           625
"Brule County,  South Dakota","$            122,269",$           558,$           591,$           625
"Marion County,  Arkansas","$            122,246",$           557,$           591,$           625
"Clay County,  Iowa","$            122,198",$           557,$           590,$           624
"Adams County,  Nebraska","$            122,156",$           557,$           590,$           624
"DeKalb County,  Indiana","$            122,104",$           557,$           590,$           624
"Golden Valley County,  North Dakota","$            122,059",$           557,$           590,$           624
"Tipton County,  Indiana","$            121,991",$           556,$           589,$           623
"Gilliam County,  Oregon","$            121,982",$           556,$           589,$           623
"Fall River County,  South Dakota","$           121,851",$           556,$           589,$           623
"Butte County,  Idaho","$            121,837",$           556,$           589,$           623
"McIntosh County,  Georgia","$           121,830",$           556,$           589,$           623
"Brewster County,  Texas","$           121,802",$           555,$           588,$           622
"Ashtabula County,  Ohio","$            121,719",$           555,$           588,$           622
"Gray County,  Kansas","$            121,681",$           555,$           588,$           622
"Stone County,  Mississippi","$           121,627",$           555,$           588,$           622
"Cortland County,  New York","$            121,615",$           555,$           588,$           621
"Carter County,  Tennessee","$           121,614",$           555,$           588,$           621
"Pottawatomie County,  Oklahoma","$            121,569",$           554,$           587,$           621
"Powder River County,  Montana","$            121,517",$           554,$           587,$           621
"Boone County,  Arkansas","$            121,517",$           554,$           587,$           621
"Darke County,  Ohio","$            121,504",$           554,$           587,$           621
"Morgan County,  Missouri","$            121,482",$           554,$           587,$           621
"Liberty County,  Georgia","$            121,468",$           554,$           587,$           621
"Nemaha County,  Nebraska","$            121,415",$           554,$           587,$           620
"Rock Island County,  Illinois","$           121,200",$           553,$           586,$           619
"Martin County,  Minnesota","$           121,071",$           552,$           585,$           619
"Tyrrell County,  North Carolina","$            121,029",$           552,$           585,$           618
"Pocahontas County,  West Virginia","$            121,011",$           552,$           585,$           618
"Otero County,  New Mexico","$           120,983",$           552,$           585,$           618
"Genesee County,  Michigan","$           120,969",$           552,$           584,$           618
"Defiance County,  Ohio","$           120,968",$           552,$           584,$           618
"Howard County,  Missouri","$           120,963",$           552,$           584,$           618
"Etowah County,  Alabama","$            120,944",$           552,$           584,$           618
"Van Zandt County,  Texas","$            120,943",$           552,$           584,$           618
"Warren County,  Indiana","$            120,921",$           551,$           584,$           618
"Grant County,  South Dakota","$           120,912",$           551,$           584,$           618
"Giles County,  Virginia","$            120,902",$           551,$           584,$           618
"Cheyenne County,  Nebraska","$            120,885",$           551,$           584,$           618
"Northumberland County,  Pennsylvania","$            120,859",$           551,$           584,$           618
"DeKalb County,  Alabama","$            120,844",$           551,$           584,$           618
"Jefferson County,  Iowa","$           120,720",$           551,$           583,$           617
"Muskingum County,  Ohio","$            120,646",$           550,$           583,$           617
"Wibaux County,  Montana","$           120,641",$           550,$           583,$           616
"Vernon Parish,  Louisiana","$           120,613",$           550,$           583,$           616
"Hawkins County,  Tennessee","$            120,558",$           550,$           582,$           616
"Belmont County,  Ohio","$           120,458",$           549,$           582,$           616
"Benton County,  Missouri","$            120,431",$           549,$           582,$           615
"Cleveland County,  North Carolina","$           120,387",$           549,$           582,$           615
"Crawford County,  Arkansas","$            120,355",$           549,$           581,$           615
"Cedar County,  Nebraska","$            120,355",$           549,$           581,$           615
"Nemaha County,  Kansas","$           120,236",$           548,$           581,$           614
"Hand County,  South Dakota","$            120,181",$           548,$           581,$           614
"St. Joseph County,  Michigan","$           120,136",$           548,$           580,$           614
"Piscataquis County,  Maine","$            120,134",$           548,$           580,$           614
"Lawrence County,  Pennsylvania","$           120,129",$           548,$           580,$           614
"Sandusky County,  Ohio","$           120,109",$           548,$           580,$           614
"Ohio County,  West Virginia","$           120,040",$           547,$           580,$           613
"Henry County,  Alabama","$            120,037",$           547,$           580,$           613
"Chippewa County,  Michigan","$            120,028",$           547,$           580,$           613
"Angelina County,  Texas","$            119,976",$           547,$           580,$           613
"Cuming County,  Nebraska","$           119,931",$           547,$           579,$           613
"Russell County,  Alabama","$            119,847",$           547,$           579,$           612
"Grainger County,  Tennessee","$            119,816",$           546,$           579,$           612
"Beckham County,  Oklahoma","$            119,729",$           546,$           578,$           612
"Henry County,  Illinois","$           119,651",$           546,$           578,$           611
"Guthrie County,  Iowa","$           119,568",$           545,$           578,$           611
"Jeff Davis County,  Texas","$           119,547",$           545,$           578,$           611
"Crawford County,  Pennsylvania","$           119,504",$           545,$           577,$           611
"Genesee County,  New York","$           119,479",$           545,$           577,$           611
"Mills County,  Texas","$            119,439",$           545,$           577,$           610
"Tift County,  Georgia","$            119,423",$           545,$           577,$           610
"Barnes County,  North Dakota","$            119,311",$           544,$           576,$           610
"Marion County,  Missouri","$           119,275",$           544,$           576,$           610
"Turner County,  South Dakota","$            119,243",$           544,$           576,$           609
"Gaines County,  Texas","$            119,225",$           544,$           576,$           609
"Bristol city,  Virginia","$            119,200",$           544,$           576,$           609
"Washington County,  Ohio","$            119,199",$           544,$           576,$           609
"Beauregard Parish,  Louisiana","$            119,165",$           543,$           576,$           609
"Greenbrier County,  West Virginia","$            119,153",$           543,$           576,$           609
"Wyandotte County,  Kansas","$            119,142",$           543,$           576,$           609
"Broome County,  New York","$            119,138",$           543,$           576,$           609
"Edmunds County,  South Dakota","$            119,032",$           543,$           575,$           608
"Bates County,  Missouri","$           119,032",$           543,$           575,$           608
"Lee County,  Illinois","$            119,023",$           543,$           575,$           608
"McHenry County,  North Dakota","$           118,802",$           542,$           574,$           607
"Wyandot County,  Ohio","$            118,714",$           541,$           574,$           607
"Clinton County,  Iowa","$            118,713",$           541,$           574,$           607
"Patrick County,  Virginia","$            118,665",$           541,$           573,$           606
"Trimble County,  Kentucky","$            118,612",$           541,$           573,$           606
"Mitchell County,  Iowa","$            118,607",$           541,$           573,$           606
"Stanton County,  Nebraska","$            118,554",$           541,$           573,$           606
"Gallatin County,  Kentucky","$            118,551",$           541,$           573,$           606
"Assumption Parish,  Louisiana","$           118,544",$           541,$           573,$           606
"Long County,  Georgia","$            118,444",$           540,$           572,$           605
"Laclede County,  Missouri","$           118,434",$           540,$           572,$           605
"Warren County,  Mississippi","$            118,417",$           540,$           572,$           605
"Butler County,  Iowa","$           118,396",$           540,$           572,$           605
"Newton County,  Indiana","$            118,380",$           540,$           572,$           605
"Emporia city,  Virginia","$            118,358",$           540,$           572,$           605
"Liberty County,  Montana","$           118,340",$           540,$           572,$           605
"Barry County,  Missouri","$           118,329",$           540,$           572,$           605
"Grimes County,  Texas","$            118,258",$           539,$           571,$           604
"Pulaski County,  Georgia","$            118,252",$           539,$           571,$           604
"Warren County,  Tennessee","$            118,233",$           539,$           571,$           604
"McDowell County,  North Carolina","$            118,140",$           539,$           571,$           604
"Butler County,  Nebraska","$            118,130",$           539,$           571,$           604
"Union County,  Indiana","$            118,127",$           539,$           571,$           604
"Richland County,  North Dakota","$           118,089",$           539,$           571,$           603
"Natchitoches Parish,  Louisiana","$            118,027",$           538,$           570,$           603
"Jefferson County,  Texas","$            118,026",$           538,$           570,$           603
"Cleburne County,  Alabama","$            117,994",$           538,$           570,$           603
"Shelby County,  Iowa","$            117,974",$           538,$           570,$           603
"Concho County,  Texas","$            117,936",$           538,$           570,$           603
"Orange County,  Texas","$            117,916",$           538,$           570,$           603
"Tioga County,  New York","$            117,886",$           538,$           570,$           602
"Calhoun County,  Illinois","$            117,735",$           537,$           569,$           602
"Thomas County,  Kansas","$            117,656",$           537,$           568,$           601
"Grady County,  Georgia","$            117,614",$           536,$           568,$           601
"Upshur County,  Texas","$           117,608",$           536,$           568,$           601
"Logan County,  Nebraska","$            117,495",$           536,$           568,$           600
"Calhoun County,  Texas","$            117,485",$           536,$           568,$           600
"Burke County,  North Dakota","$            117,377",$           535,$           567,$           600
"Lawrence County,  Indiana","$            117,374",$           535,$           567,$           600
"Cameron Parish,  Louisiana","$           117,365",$           535,$           567,$           600
"Buena Vista County,  Iowa","$            117,340",$           535,$           567,$           600
"Jackson County,  Tennessee","$           117,253",$           535,$           566,$           599
"Mason County,  Kentucky","$            117,226",$           535,$           566,$           599
"Roosevelt County,  New Mexico","$            117,190",$           534,$           566,$           599
"Rusk County,  Texas","$           117,186",$           534,$           566,$           599
"Pettis County,  Missouri","$            117,068",$           534,$           566,$           598
"Wabaunsee County,  Kansas","$           117,060",$           534,$           566,$           598
"Jackson County,  West Virginia","$            116,984",$           533,$           565,$           598
"Hardin County,  Tennessee","$            116,926",$           533,$           565,$           598
"Fayette County,  Ohio","$           116,889",$           533,$           565,$           597
"Decatur County,  Georgia","$            116,869",$           533,$           565,$           597
"Harrison County,  Iowa","$            116,842",$           533,$           565,$           597
"Polk County,  Tennessee","$            116,762",$           532,$           564,$           597
"Cocke County,  Tennessee","$            116,709",$           532,$           564,$           596
"Koochiching County,  Minnesota","$           116,654",$           532,$           564,$           596
"Hickman County,  Tennessee","$           116,540",$           531,$           563,$           596
"Hamilton County,  Texas","$            116,539",$           531,$           563,$           596
